has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRdt2jzrbU0gHGRqflC8vxDfG6KbRHNXeZYnrBduPp-g2omL54Nf1CV4rdK0wzPF_mqTidO2LHQnIgk/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,6,33,0,0,0,288,1,5,3,44,0,0,0,0,1,0,3,0,0,0,0,2,0,https://pub-239ca9e3d2bc4f30a3a8759e85918696.r2.dev/gexa.html,1
1,1,1,0,1,1,0,0,1,0,0,12,2,0,0,6,0,0,12,2,11,5,1,0,0,702,1,3,5,24,0,0,1,0,1,1,6,0,0,0,0,2,0,https://nh3f.pages.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,37,0,0,0,64,0,0,0,23,0,0,0,0,1,0,13,0,0,0,0,0,0,https://cioinbasesprologin.godaddysites.com/,1
1,1,0,0,1,1,1,1,1,0,0,6,0,0,0,0,0,0,1,3,2,16,0,1,0,120,0,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,0,https://pub-4219f73789754ea384c71b8953a009ab.r2.dev/gembbb.html#abuse@optusnet.com.au,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeifejhao2ur3gtc6mfwtowv3ertvtlj3kbnhy7m3b6jbqzj7k3tate/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeidgithmbiwfe5sjahciz5u2byhihli2wkbr4djjq2ydefl36cdflu/isie.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreig3ixnjdri52ayfmtxrgiywjc44fs7bpovyrqtdyoipc4gr2t4v4y/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://decentralizenode.pages.dev/app/,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,http://tinyurl.com/ywxmnzf3?,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRAAskTR15sGakVdebZvg09bn54-_aFnjJ52ENfMIgbg9iUFFf_bOB-q7v9qRcoNZlGMgG5Kl7yo3NU/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQhX8VgHRPmLBAjxPEs3qZpcZGpH40GunTvt9C3OATSnG0IK4BDJ7oB1rkvGtFr0wFRZrdKCBcLkuA-/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,9,6,6,23,1,0,1,1519,0,20,0,86,0,0,0,0,0,0,19,1,0,0,0,17,0,https://gemini-logipax.godaddysites.com/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,17,0,0,14,9,6,23,1,1,1,1551,0,18,1,94,0,0,1,0,0,1,16,1,0,1,5,24,0,https://geminixylogin5.godaddysites.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,19,0,0,0,84,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-109672.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-109297.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-108490.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-108024.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRpAQuxKBGxkwAx-MnVBUm84JHWQVjZqSsCzctU0MNo8FwP9hd6smVdPsXSwzd4gmAHIbPGVbH4t9T4/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,19,0,0,0,84,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-107394.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-107283.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-107190.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-106913.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-106696.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,27,0,0,0,92,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-105698.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-105509.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-105473.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-105336.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,63,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-105096.square.site/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,19,0,0,0,84,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-104840.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-104707.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-104415.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,0,0,0,63,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-104153.square.site/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-103325.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-103234.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,19,0,0,0,84,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-102641.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-102284.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-102129.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-101190.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,11,0,0,0,76,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-101072.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,9,0,0,0,75,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://aol-101931.weeblysite.com/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,42,0,0,7,33,15,68,1,1,1,7551,0,110,37,215,0,1,1,0,0,1,15,1,0,0,0,22,0,https://pages.io.vn/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://tt-100377.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,28,0,0,0,142,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQE71UQDyABCbf9CA14ZPRsCYpukHp5v2H6O5eM9I7qrCKfa_S777dSKBdwqt5cjD5X1ZwtxykiJakp/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://juno-100539.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://mail-100567.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,22,0,0,0,87,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://login-screen-100728.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://bt-100285.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://bt-100148.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://attcom-100914.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-yahoo-mail-100525.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-mail-100829.square.site/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,19,0,0,0,84,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-100112.weeblysite.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://swiftconresolve.pages.dev/app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeib4yafjewqqith5eytlvussasy4truigytxtrwwg5ogmtsk5wiolq.ipfs.dweb.link/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cubic-lean-ridge.glitch.me/,1
1,1,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,17,4,11,23,0,1,1,2544,2,6,9,46,0,0,1,1,1,0,4,1,0,0,0,8,0,https://www.walletconnectupdate.iaac-parts.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,17,4,11,23,0,1,1,2544,2,6,9,46,0,0,1,1,1,0,4,1,0,0,0,8,0,http://walletconnectupdate.iaac-parts.com/,1
1,1,1,0,0,1,1,1,1,0,0,5,1,0,0,2,0,0,2,3,6,13,1,0,0,753,0,4,3,40,0,1,1,0,0,0,4,0,0,0,0,8,0,https://truecrimetournyc.com/wp-admin/zast/lastonline/tenit.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://youerdfy.pages.dev,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,35,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,https://alert-bov.com/,1
1,1,0,0,1,1,1,1,1,0,0,5,0,0,2,3,0,0,1,3,0,5,1,1,0,425,0,6,5,14,0,0,1,0,0,0,6,0,0,0,0,2,0,https://jdarch07.github.io/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,363,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://online.engagement.best/templates.htm?long=comunicaciones@bancocuscatlan.com.sv,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/vKWS6yq7i9Aor,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://workers-playground-small-poetry-36fa.omociga.workers.dev,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://proposal43589presentation83139document93920.analawncare.workers.dev,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://id.chat-datting.workers.dev,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://hibsjcbjdscie.analawncare.workers.dev,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://hello-world-shrill-grass-netflix.ccwhip.workers.dev,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://aj-partridge.pages.dev,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,55,0,0,0,173,0,0,10,6,0,0,0,0,0,0,12,0,0,0,0,1,0,https://uss.ussprx.top/pg?do=index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://uspo.usspbo.top/pg?do=index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://uspo.usspbm.top/pg?do=index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://uspa.usspcg.top/pg?do=index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://usp.usspvf.top/pg?do=index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://usp.usspca.top/pg?do=index,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,55,0,0,0,173,0,0,10,6,0,0,0,0,0,0,12,0,0,0,0,1,0,https://usa.usspvf.top/pg?do=index,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,2,0,0,0,21,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,https://ee-account-repayment.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://usps.aaadffsg.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRaFbdKJa03LWWnk_0bCbOwx98zOU6ijxFGwTZBzyI4l8aMka4UMdRYP5vq5s8XxWqm3ZLmCCXQbuzM/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRaFbdKJa03LWWnk_0bCbOwx98zOU6ijxFGwTZBzyI4l8aMka4UMdRYP5vq5s8XxWqm3ZLmCCXQbuzM/pub?start=false&loop=false&delayms=3000,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-102771.weeblysite.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,6,16,15,18,0,1,1,4311,1,56,18,73,0,1,0,0,0,0,21,1,0,0,0,1,0,https://t.ly/KKUe6,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRh8tOMeVhz0s4lIXMLmgxMgNAN8jLoF9dlUcIpQBRI71SE40kMx6Y1a5hd8BuxVsaJ72BRZy6YDdN_/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cdn.formfacade.com/1FAIpQLSehUFgzAKykH8Ivv9WzQPKBmj5cNWecGAO5KwjTlIJBmVzk6g/root/markdown/anu.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,363,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://online.engagement.best/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vR9tyjwKtilyJjv0yBbTgQVeu-i0ghKnGXIKwDXJ1AxvL_xsOMQvDTslohzwDxm-n0gT_WzzRTCG5zs/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRh8tOMeVhz0s4lIXMLmgxMgNAN8jLoF9dlUcIpQBRI71SE40kMx6Y1a5hd8BuxVsaJ72BRZy6YDdN_/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS8fE13sGlhFh2CiM8lV9PavxjfDAD6zP4cjWSEs9yRJSpnX04c6_MlgZ0Vxc6qWRjP4K-i_IVDe9sq/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,8,1,49,14,0,0,0,324,0,1,1,63,0,1,1,0,0,0,17,0,0,0,0,11,0,https://courierhelpdesk01.wixsite.com/payment,1
1,1,1,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,8,0,48,14,0,1,0,333,0,1,1,78,0,1,1,0,0,1,22,0,0,0,0,10,0,https://courierhelpdesk01.wixsite.com/courier,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSKxmJwPSaCU_aOEjJ2CCWJZdQBuJo0WvUChxFo9jW7UaPBn3gXfA83bXmtfy_oV3sJfnhlWukkBODW/pub?start=false&amp;loop=false&amp;delayms=1000,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,7,16,14,0,1,0,233,1,2,2,35,2,1,0,0,1,0,19,0,0,0,0,7,0,https://gdvvsyz.hubside.fr/,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,3,16,24,0,1,0,230,1,2,2,35,2,1,0,0,1,0,19,0,0,0,0,8,0,https://omv2024.hubside.fr/,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,8,10,16,21,0,1,0,299,1,9,1,38,1,1,0,0,1,0,19,1,0,0,0,7,0,https://identifiez-vous-02o65.hubside.fr/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,0,12,0,24,17,0,0,0,295,0,6,2,35,0,0,1,0,0,1,7,0,0,0,0,11,0,https://uisek-edu-ec-mail.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,1,9,0,25,5,0,0,0,316,0,5,3,46,0,0,1,0,0,1,8,0,0,0,0,12,1,https://eplaome.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,2,0,0,11,0,26,20,0,1,0,434,0,6,2,50,0,0,1,0,0,1,7,0,0,0,0,10,0,https://outlookyamsday.weebly.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://btinternet-109492.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRFrC-sqqBuI3gzhlhvs7OOodLMdfiyS_Eg-k_yuuofy8mt5E1mcpqG8GgO2qjHbci3piWq8rKoBkXG/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,14,6,5,28,1,0,0,1220,0,12,1,60,0,0,0,0,0,0,13,1,0,1,4,14,0,https://uphholdlggi.godaddysites.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTJ6zrjC0MNP69VFjy7ogN803JSTbiZXRM4PfMbGDznFbqYW5WAFYyNxA3DmcAEV0PuujK8RBqybkoR/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTqAX-qzOUYFXRv6yL8Vjeigtn9NCDe024jokMq5qrjimy6XdlJqOdd4qotIhT43aXkELLMmvc1_xKt/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,28,0,0,0,142,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTVCyhL7SHdYzcDa5eHTEpU28dhlFGEUN-jRFWSP2xWqkJZJAHY128zFalIuLRMjSXENEJN3X0G5Y_t/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://hello-world-shiny-sun-9e0c.walllpaperwendy.workers.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,31,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,https://fghjklsd-rxbat.formstack.com/forms/cz,1
1,1,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,1,0,3,23,0,0,0,405,1,4,3,59,0,0,1,0,0,1,4,0,0,0,0,0,0,https://pub-3fba3571e3b04110bd32a77adc9df677.r2.dev/prime.html,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,11,0,25,37,0,1,0,11202,0,6,1,38,0,0,0,0,0,0,9,0,0,0,0,139,0,https://pro-coinbaselogin.weebly.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://recoverysupport.tarov29456.workers.dev/,1
